data_type,coda_method,scenario,window,rmse,mae,correlation,max_deviation,n_valid
velocity,envelope,bias_early,p_wave,0.1742206704851752,0.12465225927073728,0.7010609266792234,0.446542801153924,14
velocity,envelope,bias_early,s_wave,0.9934957386277312,0.8290620727879098,0.9667574919282295,1.8479188950520096,20
velocity,envelope,bias_early,coda,0.0,0.0,0.9999999999999999,0.0,20
velocity,envelope,bias_late,pre_event,0.1438944165458446,0.12236674563797593,0.9448900351935864,0.23240870248274254,14
velocity,envelope,bias_late,p_wave,0.061898516913431574,0.050241498919166315,0.8094711225543559,0.17309326648792436,14
velocity,envelope,bias_late,s_wave,0.09598809564221568,0.07031163390986632,0.9982215232619247,0.19889687642712683,20
velocity,envelope,bias_late,coda,0.0,0.0,0.9999999999999999,0.0,20
velocity,median,noise_small,pre_event,0.09205684910608163,0.0835102126636892,0.9969501607096268,0.1378998889577191,14
velocity,median,noise_small,p_wave,0.04903211954878501,0.037274438650090426,0.9190699992655785,0.10437024641152136,14
velocity,median,noise_small,s_wave,0.062860075098797,0.03424631496674707,0.9924807398589471,0.2578844481962421,20
velocity,median,noise_small,coda,0.0,0.0,1.0,0.0,20
velocity,median,noise_medium,pre_event,0.042590573596689246,0.03674862178140196,0.980121913589909,0.08470220868206269,14
velocity,median,noise_medium,p_wave,0.10368852887931933,0.07909726245854261,0.6838411418889103,0.1875246825926627,14
velocity,median,noise_medium,s_wave,0.3183516366503186,0.2757133338777677,0.9991294796210404,0.5209832709987227,20
velocity,median,noise_medium,coda,0.0,0.0,1.0,0.0,20
velocity,median,noise_large,pre_event,0.1123929531308575,0.09082017714397937,0.9688669282669014,0.19143765783286232,14
velocity,median,noise_large,p_wave,0.04753760510483921,0.04140940953802743,0.9800785252346738,0.08259963271447707,14
velocity,median,noise_large,s_wave,0.1543511883464583,0.13024490835451705,0.999037427533852,0.27263660906080034,20
velocity,median,noise_large,coda,0.0,0.0,1.0,0.0,20
velocity,median,bias_early,pre_event,0.09248549561230644,0.08249387857289411,0.9961137526328513,0.14146667440585148,14
velocity,median,bias_early,p_wave,0.1742206704851752,0.12465225927073728,0.7010609266792234,0.446542801153924,14
velocity,median,bias_early,s_wave,0.41768517452143206,0.34513841668335166,0.993262085519824,0.7446210993787623,20
velocity,median,bias_early,coda,0.0,0.0,1.0,0.0,20
velocity,median,bias_late,pre_event,0.1438944165458446,0.12236674563797593,0.9448900351935864,0.23240870248274254,14
velocity,median,bias_late,p_wave,0.061898516913431574,0.050241498919166315,0.8094711225543559,0.17309326648792436,14
velocity,median,bias_late,s_wave,0.26800374258913606,0.2312787594793962,0.9965290113378402,0.45162184822333473,20
velocity,median,bias_late,coda,0.0,0.0,1.0,0.0,20
displacement,rautian,noise_small,pre_event,0.08750803079459328,0.04661624680665001,0.9892864045739201,0.23271865544508974,13
displacement,rautian,noise_small,p_wave,0.6075590084793043,0.20628969740767658,0.8276881072679708,2.257295109133879,14
displacement,rautian,noise_small,s_wave,0.2510562934558005,0.1645233991610796,0.8850060290299477,0.8699365455756527,18
displacement,rautian,noise_small,coda,0.0,0.0,0.9999999999999999,0.0,20
displacement,rautian,noise_medium,pre_event,0.22165700225172594,0.17812338164804603,0.9866096231281326,0.41164830375646555,13
displacement,rautian,noise_medium,p_wave,0.4207495747719798,0.17582340031985227,0.8866365396184965,1.5226006602830953,14
displacement,rautian,noise_medium,s_wave,0.4558811348215727,0.37542451162967777,0.8542682362079599,1.0227747275425751,19
displacement,rautian,noise_medium,coda,0.0,0.0,0.9999999999999999,0.0,20
displacement,rautian,noise_large,pre_event,0.3973154610304566,0.13066365090160278,0.8069046718506017,1.4651035958318257,14
